partID,ts,ctr,
32,2022-11-19 1:47,72,
33,2022-11-19 1:47,81,
34,2022-11-19 1:47,64,
35,2022-11-19 1:47,83,
1,2022-11-19 2:02,65,
2,2022-11-19 2:02,32,
3,2022-11-19 2:02,40,
4,2022-11-19 2:02,42,
5,2022-11-19 2:02,54,
6,2022-11-19 2:02,33,
7,2022-11-19 2:02,46,
8,2022-11-19 2:02,15,
9,2022-11-19 2:02,16,
10,2022-11-19 2:02,17,
11,2022-11-19 2:02,17,
12,2022-11-19 2:02,20,
13,2022-11-19 2:02,28,
14,2022-11-19 2:02,104,
15,2022-11-19 2:02,30,
16,2022-11-19 2:02,23,
17,2022-11-19 2:02,13,
18,2022-11-19 2:02,120,
19,2022-11-19 2:02,95,
20,2022-11-19 2:02,64,
21,2022-11-19 2:02,58,
22,2022-11-19 2:02,42,
23,2022-11-19 2:02,40,
24,2022-11-19 2:02,21,
25,2022-11-19 2:02,80,
26,2022-11-19 2:02,57,
27,2022-11-19 2:02,58,
28,2022-11-19 2:02,17,
29,2022-11-19 2:02,17,
30,2022-11-19 2:02,65,
31,2022-11-19 2:02,17,
32,2022-11-19 2:02,72,
33,2022-11-19 2:02,81,
34,2022-11-19 2:02,64,
35,2022-11-19 2:02,83,
1,2022-11-19 2:17,65,
2,2022-11-19 2:17,32,
3,2022-11-19 2:17,40,
4,2022-11-19 2:17,42,
5,2022-11-19 2:17,54,
6,2022-11-19 2:17,33,
7,2022-11-19 2:17,46,
8,2022-11-19 2:17,15,
9,2022-11-19 2:17,16,
10,2022-11-19 2:17,17,
11,2022-11-19 2:17,17,
12,2022-11-19 2:17,20,
13,2022-11-19 2:17,28,
14,2022-11-19 2:17,104,
15,2022-11-19 2:17,30,
16,2022-11-19 2:17,23,
17,2022-11-19 2:17,13,
18,2022-11-19 2:17,120,
19,2022-11-19 2:17,95,
20,2022-11-19 2:17,64,
21,2022-11-19 2:17,58,
22,2022-11-19 2:17,42,
23,2022-11-19 2:17,40,
24,2022-11-19 2:17,21,
25,2022-11-19 2:17,80,
26,2022-11-19 2:17,57,
27,2022-11-19 2:17,58,
28,2022-11-19 2:17,17,
29,2022-11-19 2:17,17,
30,2022-11-19 2:17,65,
31,2022-11-19 2:17,17,
32,2022-11-19 2:17,72,
33,2022-11-19 2:17,81,
34,2022-11-19 2:17,64,
35,2022-11-19 2:17,83,
1,2022-11-19 2:32,65,
2,2022-11-19 2:32,32,
3,2022-11-19 2:32,40,
4,2022-11-19 2:32,42,
5,2022-11-19 2:32,54,
6,2022-11-19 2:32,33,
7,2022-11-19 2:32,46,
8,2022-11-19 2:32,15,
9,2022-11-19 2:32,16,
10,2022-11-19 2:32,17,
11,2022-11-19 2:32,17,
12,2022-11-19 2:32,20,
13,2022-11-19 2:32,28,
14,2022-11-19 2:32,104,
15,2022-11-19 2:32,30,
16,2022-11-19 2:32,23,
17,2022-11-19 2:32,13,
18,2022-11-19 2:32,120,
19,2022-11-19 2:32,95,
20,2022-11-19 2:32,64,
21,2022-11-19 2:32,58,
22,2022-11-19 2:32,42,
23,2022-11-19 2:32,40,
24,2022-11-19 2:32,21,
25,2022-11-19 2:32,80,
26,2022-11-19 2:32,57,
27,2022-11-19 2:32,58,
28,2022-11-19 2:32,17,
29,2022-11-19 2:32,17,
30,2022-11-19 2:32,65,
31,2022-11-19 2:32,17,
32,2022-11-19 2:32,72,
33,2022-11-19 2:32,81,
34,2022-11-19 2:32,64,
35,2022-11-19 2:32,83,
1,2022-11-19 2:47,65,
2,2022-11-19 2:47,32,
3,2022-11-19 2:47,40,
4,2022-11-19 2:47,42,
5,2022-11-19 2:47,54,
6,2022-11-19 2:47,33,
7,2022-11-19 2:47,46,
8,2022-11-19 2:47,15,
9,2022-11-19 2:47,16,
10,2022-11-19 2:47,17,
11,2022-11-19 2:47,17,
12,2022-11-19 2:47,20,
13,2022-11-19 2:47,28,
14,2022-11-19 2:47,104,
15,2022-11-19 2:47,30,
16,2022-11-19 2:47,23,
17,2022-11-19 2:47,13,
18,2022-11-19 2:47,120,
19,2022-11-19 2:47,95,
20,2022-11-19 2:47,64,
21,2022-11-19 2:47,58,
22,2022-11-19 2:47,42,
23,2022-11-19 2:47,40,
24,2022-11-19 2:47,21,
25,2022-11-19 2:47,80,
26,2022-11-19 2:47,57,
27,2022-11-19 2:47,58,
28,2022-11-19 2:47,17,
29,2022-11-19 2:47,17,
30,2022-11-19 2:47,65,
31,2022-11-19 2:47,17,
32,2022-11-19 2:47,72,
33,2022-11-19 2:47,81,
34,2022-11-19 2:47,64,
35,2022-11-19 2:47,83,
1,2022-11-19 3:02,65,
2,2022-11-19 3:02,32,
3,2022-11-19 3:02,40,
4,2022-11-19 3:02,42,
5,2022-11-19 3:02,54,
6,2022-11-19 3:02,33,
7,2022-11-19 3:02,46,
8,2022-11-19 3:02,15,
9,2022-11-19 3:02,16,
10,2022-11-19 3:02,17,
11,2022-11-19 3:02,17,
12,2022-11-19 3:02,20,
13,2022-11-19 3:02,28,
14,2022-11-19 3:02,104,
15,2022-11-19 3:02,30,
16,2022-11-19 3:02,23,
17,2022-11-19 3:02,13,
18,2022-11-19 3:02,120,
19,2022-11-19 3:02,95,
20,2022-11-19 3:02,64,
21,2022-11-19 3:02,58,
22,2022-11-19 3:02,42,
23,2022-11-19 3:02,40,
24,2022-11-19 3:02,21,
25,2022-11-19 3:02,80,
26,2022-11-19 3:02,57,
27,2022-11-19 3:02,58,
28,2022-11-19 3:02,17,
29,2022-11-19 3:02,17,
30,2022-11-19 3:02,65,
31,2022-11-19 3:02,17,
32,2022-11-19 3:02,72,
33,2022-11-19 3:02,81,
34,2022-11-19 3:02,64,
35,2022-11-19 3:02,83,
1,2022-11-19 3:17,65,
2,2022-11-19 3:17,32,
3,2022-11-19 3:17,40,
4,2022-11-19 3:17,42,
5,2022-11-19 3:17,54,
6,2022-11-19 3:17,33,
7,2022-11-19 3:17,46,
8,2022-11-19 3:17,15,
9,2022-11-19 3:17,16,
10,2022-11-19 3:17,17,
11,2022-11-19 3:17,17,
12,2022-11-19 3:17,20,
13,2022-11-19 3:17,28,
14,2022-11-19 3:17,104,
15,2022-11-19 3:17,30,
16,2022-11-19 3:17,23,
17,2022-11-19 3:17,13,
18,2022-11-19 3:17,120,
19,2022-11-19 3:17,95,
20,2022-11-19 3:17,64,
21,2022-11-19 3:17,58,
22,2022-11-19 3:17,42,
23,2022-11-19 3:17,40,
24,2022-11-19 3:17,21,
25,2022-11-19 3:17,80,
26,2022-11-19 3:17,57,
27,2022-11-19 3:17,58,
28,2022-11-19 3:17,17,
29,2022-11-19 3:17,17,
30,2022-11-19 3:17,65,
31,2022-11-19 3:17,17,
32,2022-11-19 3:17,72,
33,2022-11-19 3:17,81,
34,2022-11-19 3:17,64,
35,2022-11-19 3:17,83,
1,2022-11-19 3:32,65,
2,2022-11-19 3:32,32,
3,2022-11-19 3:32,40,
4,2022-11-19 3:32,42,
5,2022-11-19 3:32,54,
6,2022-11-19 3:32,33,
7,2022-11-19 3:32,46,
8,2022-11-19 3:32,15,
9,2022-11-19 3:32,16,
10,2022-11-19 3:32,17,
11,2022-11-19 3:32,17,
12,2022-11-19 3:32,20,
13,2022-11-19 3:32,28,
14,2022-11-19 3:32,104,
15,2022-11-19 3:32,30,
16,2022-11-19 3:32,23,
17,2022-11-19 3:32,13,
18,2022-11-19 3:32,120,
19,2022-11-19 3:32,95,
20,2022-11-19 3:32,64,
21,2022-11-19 3:32,58,
22,2022-11-19 3:32,42,
23,2022-11-19 3:32,40,
24,2022-11-19 3:32,21,
25,2022-11-19 3:32,80,
26,2022-11-19 3:32,57,
27,2022-11-19 3:32,58,
28,2022-11-19 3:32,17,
29,2022-11-19 3:32,17,
30,2022-11-19 3:32,65,
31,2022-11-19 3:32,17,
32,2022-11-19 3:32,72,
33,2022-11-19 3:32,81,
34,2022-11-19 3:32,64,
35,2022-11-19 3:32,83,
1,2022-11-19 3:47,65,
2,2022-11-19 3:47,32,
3,2022-11-19 3:47,40,
4,2022-11-19 3:47,42,
5,2022-11-19 3:47,54,
6,2022-11-19 3:47,33,
7,2022-11-19 3:47,46,
8,2022-11-19 3:47,15,
9,2022-11-19 3:47,16,
10,2022-11-19 3:47,17,
11,2022-11-19 3:47,17,
12,2022-11-19 3:47,20,
13,2022-11-19 3:47,28,
14,2022-11-19 3:47,104,
15,2022-11-19 3:47,30,
16,2022-11-19 3:47,23,
17,2022-11-19 3:47,13,
18,2022-11-19 3:47,120,
19,2022-11-19 3:47,95,
20,2022-11-19 3:47,64,
21,2022-11-19 3:47,58,
22,2022-11-19 3:47,42,
23,2022-11-19 3:47,40,
24,2022-11-19 3:47,21,
25,2022-11-19 3:47,80,
26,2022-11-19 3:47,57,
27,2022-11-19 3:47,58,
28,2022-11-19 3:47,17,
29,2022-11-19 3:47,17,
30,2022-11-19 3:47,65,
31,2022-11-19 3:47,17,
32,2022-11-19 3:47,72,
33,2022-11-19 3:47,81,
34,2022-11-19 3:47,64,
35,2022-11-19 3:47,83,
1,2022-11-19 4:02,65,
2,2022-11-19 4:02,32,
3,2022-11-19 4:02,40,
4,2022-11-19 4:02,42,
5,2022-11-19 4:02,54,
6,2022-11-19 4:02,33,
7,2022-11-19 4:02,46,
8,2022-11-19 4:02,15,
9,2022-11-19 4:02,16,
10,2022-11-19 4:02,17,
11,2022-11-19 4:02,17,
12,2022-11-19 4:02,20,
13,2022-11-19 4:02,28,
14,2022-11-19 4:02,104,
15,2022-11-19 4:02,30,
16,2022-11-19 4:02,23,
17,2022-11-19 4:02,13,
18,2022-11-19 4:02,120,
19,2022-11-19 4:02,95,
20,2022-11-19 4:02,64,
21,2022-11-19 4:02,58,
22,2022-11-19 4:02,42,
23,2022-11-19 4:02,40,
24,2022-11-19 4:02,21,
25,2022-11-19 4:02,80,
26,2022-11-19 4:02,57,
27,2022-11-19 4:02,58,
28,2022-11-19 4:02,17,
29,2022-11-19 4:02,17,
30,2022-11-19 4:02,65,
31,2022-11-19 4:02,17,
32,2022-11-19 4:02,72,
33,2022-11-19 4:02,81,
34,2022-11-19 4:02,64,
35,2022-11-19 4:02,83,
1,2022-11-19 4:17,65,
2,2022-11-19 4:17,32,
3,2022-11-19 4:17,40,
4,2022-11-19 4:17,42,
5,2022-11-19 4:17,54,
6,2022-11-19 4:17,33,
7,2022-11-19 4:17,46,
8,2022-11-19 4:17,15,
9,2022-11-19 4:17,16,
10,2022-11-19 4:17,17,
11,2022-11-19 4:17,17,
12,2022-11-19 4:17,20,
13,2022-11-19 4:17,28,
14,2022-11-19 4:17,104,
15,2022-11-19 4:17,30,
16,2022-11-19 4:17,23,
17,2022-11-19 4:17,13,
18,2022-11-19 4:17,120,
19,2022-11-19 4:17,95,
20,2022-11-19 4:17,64,
21,2022-11-19 4:17,58,
22,2022-11-19 4:17,42,
23,2022-11-19 4:17,40,
24,2022-11-19 4:17,21,
25,2022-11-19 4:17,80,
26,2022-11-19 4:17,57,
27,2022-11-19 4:17,58,
28,2022-11-19 4:17,17,
29,2022-11-19 4:17,17,
30,2022-11-19 4:17,65,
31,2022-11-19 4:17,17,
32,2022-11-19 4:17,72,
33,2022-11-19 4:17,81,
34,2022-11-19 4:17,64,
35,2022-11-19 4:17,83,
1,2022-11-19 4:32,65,
2,2022-11-19 4:32,32,
3,2022-11-19 4:32,40,
4,2022-11-19 4:32,42,
5,2022-11-19 4:32,54,
6,2022-11-19 4:32,33,
7,2022-11-19 4:32,46,
8,2022-11-19 4:32,15,
9,2022-11-19 4:32,16,
10,2022-11-19 4:32,17,
11,2022-11-19 4:32,17,
12,2022-11-19 4:32,20,
13,2022-11-19 4:32,28,
14,2022-11-19 4:32,104,
15,2022-11-19 4:32,30,
16,2022-11-19 4:32,23,
17,2022-11-19 4:32,13,
18,2022-11-19 4:32,120,
19,2022-11-19 4:32,95,
20,2022-11-19 4:32,64,
21,2022-11-19 4:32,58,
22,2022-11-19 4:32,42,
23,2022-11-19 4:32,40,
24,2022-11-19 4:32,21,
25,2022-11-19 4:32,80,
26,2022-11-19 4:32,57,
27,2022-11-19 4:32,58,
28,2022-11-19 4:32,17,
29,2022-11-19 4:32,17,
30,2022-11-19 4:32,65,
31,2022-11-19 4:32,17,
32,2022-11-19 4:32,72,
33,2022-11-19 4:32,81,
34,2022-11-19 4:32,64,
35,2022-11-19 4:32,83,
1,2022-11-19 4:47,65,
2,2022-11-19 4:47,32,
3,2022-11-19 4:47,40,
4,2022-11-19 4:47,42,
5,2022-11-19 4:47,54,
6,2022-11-19 4:47,33,
7,2022-11-19 4:47,46,
8,2022-11-19 4:47,15,
9,2022-11-19 4:47,16,
10,2022-11-19 4:47,17,
11,2022-11-19 4:47,17,
12,2022-11-19 4:47,20,
13,2022-11-19 4:47,28,
14,2022-11-19 4:47,104,
15,2022-11-19 4:47,30,
16,2022-11-19 4:47,23,
17,2022-11-19 4:47,13,
18,2022-11-19 4:47,120,
19,2022-11-19 4:47,95,
20,2022-11-19 4:47,64,
21,2022-11-19 4:47,58,
22,2022-11-19 4:47,42,
23,2022-11-19 4:47,40,
24,2022-11-19 4:47,21,
25,2022-11-19 4:47,80,
26,2022-11-19 4:47,57,
27,2022-11-19 4:47,58,
28,2022-11-19 4:47,17,
29,2022-11-19 4:47,17,
30,2022-11-19 4:47,65,
31,2022-11-19 4:47,17,
32,2022-11-19 4:47,72,
33,2022-11-19 4:47,81,
34,2022-11-19 4:47,64,
35,2022-11-19 4:47,83,
1,2022-11-19 5:02,65,
2,2022-11-19 5:02,32,
3,2022-11-19 5:02,40,
4,2022-11-19 5:02,42,
5,2022-11-19 5:02,54,
6,2022-11-19 5:02,33,
7,2022-11-19 5:02,46,
8,2022-11-19 5:02,15,
9,2022-11-19 5:02,16,
10,2022-11-19 5:02,17,
11,2022-11-19 5:02,17,
12,2022-11-19 5:02,20,
13,2022-11-19 5:02,28,
14,2022-11-19 5:02,104,
15,2022-11-19 5:02,30,
16,2022-11-19 5:02,23,
17,2022-11-19 5:02,13,
18,2022-11-19 5:02,120,
19,2022-11-19 5:02,95,
20,2022-11-19 5:02,64,
21,2022-11-19 5:02,58,
22,2022-11-19 5:02,42,
23,2022-11-19 5:02,40,
24,2022-11-19 5:02,21,
25,2022-11-19 5:02,80,
26,2022-11-19 5:02,57,
27,2022-11-19 5:02,58,
28,2022-11-19 5:02,17,
29,2022-11-19 5:02,17,
30,2022-11-19 5:02,65,
31,2022-11-19 5:02,17,
32,2022-11-19 5:02,72,
33,2022-11-19 5:02,81,
34,2022-11-19 5:02,64,
35,2022-11-19 5:02,83,
1,2022-11-19 5:17,65,
2,2022-11-19 5:17,32,
3,2022-11-19 5:17,40,
4,2022-11-19 5:17,42,
5,2022-11-19 5:17,54,
6,2022-11-19 5:17,33,
7,2022-11-19 5:17,46,
8,2022-11-19 5:17,15,
9,2022-11-19 5:17,16,
10,2022-11-19 5:17,17,
11,2022-11-19 5:17,17,
12,2022-11-19 5:17,20,
13,2022-11-19 5:17,28,
14,2022-11-19 5:17,104,
15,2022-11-19 5:17,30,
16,2022-11-19 5:17,23,
17,2022-11-19 5:17,13,
18,2022-11-19 5:17,120,
19,2022-11-19 5:17,95,
20,2022-11-19 5:17,64,
21,2022-11-19 5:17,58,
22,2022-11-19 5:17,42,
23,2022-11-19 5:17,40,
24,2022-11-19 5:17,21,
25,2022-11-19 5:17,80,
26,2022-11-19 5:17,57,
27,2022-11-19 5:17,58,
28,2022-11-19 5:17,17,
29,2022-11-19 5:17,17,
30,2022-11-19 5:17,65,
31,2022-11-19 5:17,17,
32,2022-11-19 5:17,72,
33,2022-11-19 5:17,81,
34,2022-11-19 5:17,64,
35,2022-11-19 5:17,83,
1,2022-11-19 5:32,65,
2,2022-11-19 5:32,32,
3,2022-11-19 5:32,40,
4,2022-11-19 5:32,42,
5,2022-11-19 5:32,54,
6,2022-11-19 5:32,33,
7,2022-11-19 5:32,46,
8,2022-11-19 5:32,15,
9,2022-11-19 5:32,16,
10,2022-11-19 5:32,17,
11,2022-11-19 5:32,17,
12,2022-11-19 5:32,20,
13,2022-11-19 5:32,28,
14,2022-11-19 5:32,104,
15,2022-11-19 5:32,30,
16,2022-11-19 5:32,23,
17,2022-11-19 5:32,13,
18,2022-11-19 5:32,120,
19,2022-11-19 5:32,95,
20,2022-11-19 5:32,64,
21,2022-11-19 5:32,58,
22,2022-11-19 5:32,42,
23,2022-11-19 5:32,40,
24,2022-11-19 5:32,21,
25,2022-11-19 5:32,80,
26,2022-11-19 5:32,57,
27,2022-11-19 5:32,58,
28,2022-11-19 5:32,17,
29,2022-11-19 5:32,17,
30,2022-11-19 5:32,65,
31,2022-11-19 5:32,17,
32,2022-11-19 5:32,72,
33,2022-11-19 5:32,81,
34,2022-11-19 5:32,64,
35,2022-11-19 5:32,83,
1,2022-11-19 5:47,65,
2,2022-11-19 5:47,32,
3,2022-11-19 5:47,40,
4,2022-11-19 5:47,42,
5,2022-11-19 5:47,54,
6,2022-11-19 5:47,33,
7,2022-11-19 5:47,46,
8,2022-11-19 5:47,15,
9,2022-11-19 5:47,16,
10,2022-11-19 5:47,17,
11,2022-11-19 5:47,17,
12,2022-11-19 5:47,20,
13,2022-11-19 5:47,28,
14,2022-11-19 5:47,104,
15,2022-11-19 5:47,30,
16,2022-11-19 5:47,23,
17,2022-11-19 5:47,13,
18,2022-11-19 5:47,120,
19,2022-11-19 5:47,95,
20,2022-11-19 5:47,64,
21,2022-11-19 5:47,58,
22,2022-11-19 5:47,42,
23,2022-11-19 5:47,40,
24,2022-11-19 5:47,21,
25,2022-11-19 5:47,80,
26,2022-11-19 5:47,57,
27,2022-11-19 5:47,58,
28,2022-11-19 5:47,17,
29,2022-11-19 5:47,17,
30,2022-11-19 5:47,65,
31,2022-11-19 5:47,17,
32,2022-11-19 5:47,72,
33,2022-11-19 5:47,81,
34,2022-11-19 5:47,64,
35,2022-11-19 5:47,83,
1,2022-11-19 6:02,65,
2,2022-11-19 6:02,32,
3,2022-11-19 6:02,40,
4,2022-11-19 6:02,42,
5,2022-11-19 6:02,54,
6,2022-11-19 6:02,33,
7,2022-11-19 6:02,46,
8,2022-11-19 6:02,15,
9,2022-11-19 6:02,16,
10,2022-11-19 6:02,17,
11,2022-11-19 6:02,17,
12,2022-11-19 6:02,20,
13,2022-11-19 6:02,28,
14,2022-11-19 6:02,104,
15,2022-11-19 6:02,30,
16,2022-11-19 6:02,23,
17,2022-11-19 6:02,13,
18,2022-11-19 6:02,120,
19,2022-11-19 6:02,95,
20,2022-11-19 6:02,64,
21,2022-11-19 6:02,58,
22,2022-11-19 6:02,42,
23,2022-11-19 6:02,40,
24,2022-11-19 6:02,21,
25,2022-11-19 6:02,80,
26,2022-11-19 6:02,57,
27,2022-11-19 6:02,58,
28,2022-11-19 6:02,17,
29,2022-11-19 6:02,17,
30,2022-11-19 6:02,65,
31,2022-11-19 6:02,17,
32,2022-11-19 6:02,72,
33,2022-11-19 6:02,81,
34,2022-11-19 6:02,64,
35,2022-11-19 6:02,83,
1,2022-11-19 6:17,65,
2,2022-11-19 6:17,32,
3,2022-11-19 6:17,40,
4,2022-11-19 6:17,42,
5,2022-11-19 6:17,54,
6,2022-11-19 6:17,33,
7,2022-11-19 6:17,46,
8,2022-11-19 6:17,15,
9,2022-11-19 6:17,16,
10,2022-11-19 6:17,17,
11,2022-11-19 6:17,17,
12,2022-11-19 6:17,20,
13,2022-11-19 6:17,28,
14,2022-11-19 6:17,104,
15,2022-11-19 6:17,30,
16,2022-11-19 6:17,23,
17,2022-11-19 6:17,13,
18,2022-11-19 6:17,120,
19,2022-11-19 6:17,95,
20,2022-11-19 6:17,64,
21,2022-11-19 6:17,58,
22,2022-11-19 6:17,42,
23,2022-11-19 6:17,40,
24,2022-11-19 6:17,21,
25,2022-11-19 6:17,80,
26,2022-11-19 6:17,57,
27,2022-11-19 6:17,58,
28,2022-11-19 6:17,17,
29,2022-11-19 6:17,17,
30,2022-11-19 6:17,65,
31,2022-11-19 6:17,17,
32,2022-11-19 6:17,72,
33,2022-11-19 6:17,81,
34,2022-11-19 6:17,64,
35,2022-11-19 6:17,83,
1,2022-11-19 6:32,65,
2,2022-11-19 6:32,32,
3,2022-11-19 6:32,40,
4,2022-11-19 6:32,42,
5,2022-11-19 6:32,54,
6,2022-11-19 6:32,33,
7,2022-11-19 6:32,46,
8,2022-11-19 6:32,15,
9,2022-11-19 6:32,16,
10,2022-11-19 6:32,17,
11,2022-11-19 6:32,17,
12,2022-11-19 6:32,20,
13,2022-11-19 6:32,28,
14,2022-11-19 6:32,104,
15,2022-11-19 6:32,30,
16,2022-11-19 6:32,23,
17,2022-11-19 6:32,13,
18,2022-11-19 6:32,120,
19,2022-11-19 6:32,95,
20,2022-11-19 6:32,64,
21,2022-11-19 6:32,58,
22,2022-11-19 6:32,42,
23,2022-11-19 6:32,40,
24,2022-11-19 6:32,21,
25,2022-11-19 6:32,80,
26,2022-11-19 6:32,57,
27,2022-11-19 6:32,58,
28,2022-11-19 6:32,17,
29,2022-11-19 6:32,17,
30,2022-11-19 6:32,65,
31,2022-11-19 6:32,17,
32,2022-11-19 6:32,72,
33,2022-11-19 6:32,81,
34,2022-11-19 6:32,64,
35,2022-11-19 6:32,83,
1,2022-11-19 6:47,65,
2,2022-11-19 6:47,32,
3,2022-11-19 6:47,40,
4,2022-11-19 6:47,42,
5,2022-11-19 6:47,54,
6,2022-11-19 6:47,33,
7,2022-11-19 6:47,46,
8,2022-11-19 6:47,15,
9,2022-11-19 6:47,16,
10,2022-11-19 6:47,17,
11,2022-11-19 6:47,17,
12,2022-11-19 6:47,20,
13,2022-11-19 6:47,28,
14,2022-11-19 6:47,104,
15,2022-11-19 6:47,30,
16,2022-11-19 6:47,23,
17,2022-11-19 6:47,13,
18,2022-11-19 6:47,120,
19,2022-11-19 6:47,95,
20,2022-11-19 6:47,64,
21,2022-11-19 6:47,58,
22,2022-11-19 6:47,42,
23,2022-11-19 6:47,40,
24,2022-11-19 6:47,21,
25,2022-11-19 6:47,80,
26,2022-11-19 6:47,57,
27,2022-11-19 6:47,58,
28,2022-11-19 6:47,17,
29,2022-11-19 6:47,17,
30,2022-11-19 6:47,65,
31,2022-11-19 6:47,17,
32,2022-11-19 6:47,72,
33,2022-11-19 6:47,81,
34,2022-11-19 6:47,64,
35,2022-11-19 6:47,83,
1,2022-11-19 7:02,65,
2,2022-11-19 7:02,32,
3,2022-11-19 7:02,40,
4,2022-11-19 7:02,42,
5,2022-11-19 7:02,54,
6,2022-11-19 7:02,33,
7,2022-11-19 7:02,46,
8,2022-11-19 7:02,15,
9,2022-11-19 7:02,16,
10,2022-11-19 7:02,17,
11,2022-11-19 7:02,17,
12,2022-11-19 7:02,20,
13,2022-11-19 7:02,28,
14,2022-11-19 7:02,104,
15,2022-11-19 7:02,30,
16,2022-11-19 7:02,23,
17,2022-11-19 7:02,13,
18,2022-11-19 7:02,120,
19,2022-11-19 7:02,95,
20,2022-11-19 7:02,64,
21,2022-11-19 7:02,58,
22,2022-11-19 7:02,42,
23,2022-11-19 7:02,40,
24,2022-11-19 7:02,21,
25,2022-11-19 7:02,80,
26,2022-11-19 7:02,57,
27,2022-11-19 7:02,58,
28,2022-11-19 7:02,17,
29,2022-11-19 7:02,17,
30,2022-11-19 7:02,65,
31,2022-11-19 7:02,17,
32,2022-11-19 7:02,72,
33,2022-11-19 7:02,81,
34,2022-11-19 7:02,64,
35,2022-11-19 7:02,83,
1,2022-11-19 7:17,65,
2,2022-11-19 7:17,32,
3,2022-11-19 7:17,40,
4,2022-11-19 7:17,42,
5,2022-11-19 7:17,54,
6,2022-11-19 7:17,33,
7,2022-11-19 7:17,46,
8,2022-11-19 7:17,15,
9,2022-11-19 7:17,16,
10,2022-11-19 7:17,17,
11,2022-11-19 7:17,17,
12,2022-11-19 7:17,20,
13,2022-11-19 7:17,28,
14,2022-11-19 7:17,104,
15,2022-11-19 7:17,30,
16,2022-11-19 7:17,23,
17,2022-11-19 7:17,13,
18,2022-11-19 7:17,120,
19,2022-11-19 7:17,95,
20,2022-11-19 7:17,64,
21,2022-11-19 7:17,58,
22,2022-11-19 7:17,42,
23,2022-11-19 7:17,40,
24,2022-11-19 7:17,21,
25,2022-11-19 7:17,80,
26,2022-11-19 7:17,57,
27,2022-11-19 7:17,58,
28,2022-11-19 7:17,17,
29,2022-11-19 7:17,17,
30,2022-11-19 7:17,65,
31,2022-11-19 7:17,17,
32,2022-11-19 7:17,72,
33,2022-11-19 7:17,81,
34,2022-11-19 7:17,64,
35,2022-11-19 7:17,83,
1,2022-11-19 7:32,65,
2,2022-11-19 7:32,32,
3,2022-11-19 7:32,40,
4,2022-11-19 7:32,42,
5,2022-11-19 7:32,54,
6,2022-11-19 7:32,33,
7,2022-11-19 7:32,46,
8,2022-11-19 7:32,15,
9,2022-11-19 7:32,16,
10,2022-11-19 7:32,17,
11,2022-11-19 7:32,17,
12,2022-11-19 7:32,20,
13,2022-11-19 7:32,28,
14,2022-11-19 7:32,104,
15,2022-11-19 7:32,30,
16,2022-11-19 7:32,23,
17,2022-11-19 7:32,13,
18,2022-11-19 7:32,120,
19,2022-11-19 7:32,95,
20,2022-11-19 7:32,64,
21,2022-11-19 7:32,58,
22,2022-11-19 7:32,42,
23,2022-11-19 7:32,40,
24,2022-11-19 7:32,21,
25,2022-11-19 7:32,80,
26,2022-11-19 7:32,57,
27,2022-11-19 7:32,58,
28,2022-11-19 7:32,17,
29,2022-11-19 7:32,17,
30,2022-11-19 7:32,65,
31,2022-11-19 7:32,17,
32,2022-11-19 7:32,72,
33,2022-11-19 7:32,81,
34,2022-11-19 7:32,64,
35,2022-11-19 7:32,83,
1,2022-11-19 7:47,65,
2,2022-11-19 7:47,32,
3,2022-11-19 7:47,40,
4,2022-11-19 7:47,42,
5,2022-11-19 7:47,54,
6,2022-11-19 7:47,33,
7,2022-11-19 7:47,46,
8,2022-11-19 7:47,15,
9,2022-11-19 7:47,16,
10,2022-11-19 7:47,17,
11,2022-11-19 7:47,17,
12,2022-11-19 7:47,20,
13,2022-11-19 7:47,28,
14,2022-11-19 7:47,104,
15,2022-11-19 7:47,30,
16,2022-11-19 7:47,23,
17,2022-11-19 7:47,13,
18,2022-11-19 7:47,120,
19,2022-11-19 7:47,95,
20,2022-11-19 7:47,64,
21,2022-11-19 7:47,58,
22,2022-11-19 7:47,42,
23,2022-11-19 7:47,40,
24,2022-11-19 7:47,21,
25,2022-11-19 7:47,80,
26,2022-11-19 7:47,57,
27,2022-11-19 7:47,58,
28,2022-11-19 7:47,17,
29,2022-11-19 7:47,17,
30,2022-11-19 7:47,65,
31,2022-11-19 7:47,17,
32,2022-11-19 7:47,72,
33,2022-11-19 7:47,81,
34,2022-11-19 7:47,64,
35,2022-11-19 7:47,83,
1,2022-11-19 8:02,65,
2,2022-11-19 8:02,32,
3,2022-11-19 8:02,40,
4,2022-11-19 8:02,42,
5,2022-11-19 8:02,54,
6,2022-11-19 8:02,33,
7,2022-11-19 8:02,46,
8,2022-11-19 8:02,15,
9,2022-11-19 8:02,16,
10,2022-11-19 8:02,17,
11,2022-11-19 8:02,17,
12,2022-11-19 8:02,20,
13,2022-11-19 8:02,28,
14,2022-11-19 8:02,104,
15,2022-11-19 8:02,30,
16,2022-11-19 8:02,23,
17,2022-11-19 8:02,13,
18,2022-11-19 8:02,120,
19,2022-11-19 8:02,95,
20,2022-11-19 8:02,64,
21,2022-11-19 8:02,58,
22,2022-11-19 8:02,42,
23,2022-11-19 8:02,40,
24,2022-11-19 8:02,21,
25,2022-11-19 8:02,80,
26,2022-11-19 8:02,57,
27,2022-11-19 8:02,58,
28,2022-11-19 8:02,17,
29,2022-11-19 8:02,17,
30,2022-11-19 8:02,65,
